2021/1/1, 12:4:18, 22.33787, 101593.3, 72.85567, 6816.493, Stable
2021/1/1, 12:9:20, 22.28501, 101588.7, 72.85518, 6887.122, Stable
2021/1/1, 12:14:22, 22.31662, 101593.7, 73.41649, 6941.45, Stable
2021/1/1, 12:19:24, 22.37293, 101584.4, 73.93983, 6875.397, Stable
2021/1/1, 12:24:26, 22.4914, 101584.7, 74.48708, 6230.048, Stable
2021/1/1, 12:29:28, 22.38435, 101581.0, 73.35818, 6491.035, Stable
2021/1/1, 12:34:29, 22.38621, 101584.0, 72.80702, 6624.061, Stable
2021/1/1, 12:39:31, 22.30865, 101586.5, 72.65592, 6736.61, Stable
2021/1/1, 12:44:33, 22.25234, 101581.1, 72.204, 6827.686, Stable
2021/1/1, 12:49:35, 22.23959, 101579.0, 72.9083, 6927.869, Stable
2021/1/1, 12:54:37, 22.21913, 101583.0, 72.63833, 6980.215, Stable
2021/1/1, 12:59:38, 22.20532, 101587.1, 72.96647, 7021.383, Stable
2021/1/1, 13:4:40, 22.25021, 101587.1, 73.16476, 6996.037, Stable
2021/1/1, 13:9:42, 22.2016, 101586.4, 73.30308, 7030.617, Stable
2021/1/1, 13:14:44, 22.23401, 101593.2, 73.37424, 7029.91, Stable
2021/1/1, 13:19:46, 22.28368, 101598.0, 73.25008, 7022.592, Stable
2021/1/1, 13:24:47, 22.23268, 101600.1, 73.69331, 7042.681, Stable
2021/1/1, 13:29:49, 22.22046, 101598.4, 73.47279, 7057.763, Stable
2021/1/1, 13:34:51, 22.21302, 101600.4, 73.31059, 7052.521, Stable
2021/1/1, 13:39:53, 22.10146, 101601.7, 73.79289, 6835.144, Stable
2021/1/1, 13:44:55, 21.96465, 101594.6, 73.90666, 7054.925, Stable
2021/1/1, 13:49:56, 21.91338, 101607.3, 74.20798, 7200.499, Stable
2021/1/1, 13:54:58, 21.91631, 101615.5, 74.55571, 7235.435, Stable
2021/1/1, 14:0:0, 21.92613, 101626.3, 75.51569, 7167.364, Stable
2021/1/1, 14:5:2, 21.93676, 101629.7, 74.48764, 7234.02, Stable
2021/1/1, 14:10:4, 21.9867, 101636.2, 74.83507, 7171.909, Stable
2021/1/1, 14:15:6, 21.97926, 101636.9, 74.60532, 7222.666, Stable
2021/1/1, 14:20:7, 22.03611, 101638.4, 74.39957, 7203.93, Stable
2021/1/1, 14:25:9, 22.05231, 101643.4, 74.07072, 7202.905, Stable
2021/1/1, 14:30:11, 22.11899, 101643.4, 74.94946, 7119.634, Stable
2021/1/1, 14:35:13, 22.17132, 101649.7, 74.97514, 7061.755, Stable
2021/1/1, 14:40:15, 22.75251, 101656.1, 75.07236, 6559.676, Stable
2021/1/1, 14:45:16, 22.45766, 101660.0, 74.65449, 6768.347, Stable
2021/1/1, 14:50:18, 22.39711, 101667.5, 74.59645, 6251.5, Stable
2021/1/1, 14:55:20, 22.36178, 101671.4, 74.47191, 6634.228, Stable
2021/1/1, 15:0:22, 22.38037, 101668.8, 74.15095, 6760.412, Stable
2021/1/1, 15:5:24, 22.50787, 101680.5, 75.06639, 6828.319, Stable
2021/1/1, 15:10:26, 22.54187, 101689.5, 75.06947, 6856.574, Stable
2021/1/1, 15:15:27, 22.57746, 101698.9, 75.35767, 6861.453, Stable
2021/1/1, 15:20:29, 22.58304, 101706.7, 75.3349, 6903.451, Stable
2021/1/1, 15:25:31, 22.59181, 101704.5, 75.49366, 6905.063, Stable
2021/1/1, 15:30:33, 22.61518, 101709.3, 75.56615, 6928.229, Stable
2021/1/1, 15:35:35, 22.68956, 101718.9, 75.11974, 6887.356, Stable
2021/1/1, 15:40:37, 22.73498, 101714.4, 75.44289, 6906.553, Stable
2021/1/1, 15:45:38, 22.71213, 101717.3, 75.67091, 6969.456, Stable
2021/1/1, 15:50:40, 22.75197, 101721.2, 75.55779, 7015.784, Stable
2021/1/1, 15:55:42, 22.84042, 101729.2, 75.48234, 6464.312, Stable
